country_code,mapped_bvdId,mapped_name,mapping_score,original_name,company_name,BvD ID number ,Country ISO code,"NACE Rev. 2, core code (4 digits)","NAICS 2017, core code (4 digits)",Major sectors,GUO - BvD ID number,GUO - Country ISO code,Status,Date of incorporation,Fixed assets <th USD 2016>,Intangible fixed assets <th USD 2016>,Tangible fixed assets <th USD 2016>,Other fixed assets <th USD 2016>,Current assets <th USD 2016>,Stock <th USD 2016>,Debtors <th USD 2016>,Other current assets <th USD 2016>,Cash & cash equivalent <th USD 2016>,Total assets <th USD 2016>,Shareholders funds <th USD 2016>,Capital <th USD 2016>,Other shareholders funds <th USD 2016>,Non-current liabilities <th USD 2016>,Long term debt <th USD 2016>,Other non-current liabilities <th USD 2016>,Provisions <th USD 2016>,Current liabilities <th USD 2016>,Loans <th USD 2016>,Creditors <th USD 2016>,Other current liabilities <th USD 2016>,Total shareh. funds & liab. <th USD 2016>,Working capital <th USD 2016>,Net current assets <th USD 2016>,Enterprise value <th USD 2016>,Number of employees <2016>,Operating revenue (Turnover) <th USD 2016>,Sales <th USD 2016>,Costs of goods sold <th USD 2016>,Gross profit <th USD 2016>,Other operating expenses <th USD 2016>,Operating P/L [=EBIT] <th USD 2016>,Financial P/L <th USD 2016>,Financial revenue <th USD 2016>,Financial expenses <th USD 2016>,P/L before tax <th USD 2016>,Taxation <th USD 2016>,P/L after tax <th USD 2016>,Extr. and other P/L <th USD 2016>,Extr. and other revenue <th USD 2016>,Extr. and other expenses <th USD 2016>,P/L for period [=Net income] <th USD 2016>,Export revenue <th USD 2016>,Material costs <th USD 2016>,Costs of employees <th USD 2016>,Depreciation & Amortization <th USD 2016>,Other operating items <th USD 2016>,Interest paid <th USD 2016>,Research & Development expenses <th USD 2016>,Cash flow <th USD 2016>,Added value <th USD 2016>,EBITDA <th USD 2016>
CD,,,,Medecines Nuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR,,,,MEDIFAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TH,TH0107556000221,MEGA LIFESCIENCES PUBLIC COMPANY LIMITED,scoreA,Mega Lifescience,MEGA LIFESCIENCES PUBLIC COMPANY LIMITED,TH0107556000221,TH,1413,3152,"Textiles, wearing apparel, leather",TH0105531061519,TH,Active,1982,"62,853","20,543","32,146","10,165","158,771","52,716","62,322","43,733","34,427","221,625","130,609","12,074","118,535","3,022",185,"2,837","2,736","87,994","18,506","42,383","27,105","221,625","72,655","70,777","594,007",n.a.,"246,384","245,885","138,759","107,625","78,864","28,761","-2,731",n.a.,"2,731","26,029","3,844","22,186",-1,n.a.,n.a.,"22,185",n.a.,n.a.,"29,970","4,232","44,662",621,0,"26,417","60,852","32,993"
CN,,,,Megaport Int'l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KE,KECPR2013-101428,THE MENTORS LIMITED,scoreB,Mentor,THE MENTORS LIMITED,KECPR2013-101428,KE, , , , , ,Active,07/05/2013,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
US,US129698752L,MERCATUS LLC,scoreA,Mercatus,MERCATUS LLC,US129698752L,US,7311,5418,Other services, , ,Active,1995,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
MX,MXMVI9309201B3,MEX VIT SA,scoreB,MexVi,MEX VIT SA,MXMVI9309201B3,MX, , , , , ,Active,20/09/1993,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
MX,,,,MFM Fnancial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,US132180921L,MFX ROANOKE,scoreA,MFX,MFX ROANOKE,US132180921L,US,6622,5242,Other services, , ,Active, ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
IN,,,,MIBL (Mahindra),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ,,,,Microinvest Loan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN,,,,Micurx Pharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KE,,,,Mimosa Goodlife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WLD,US276060704L,MINERVA PROJECT INC,scoreA,Minerva Project,MINERVA PROJECT INC,US276060704L,US,8412,9231,Public administration & defense, , ,Active,2013,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
CN,CN9370733437,SHI MING TANG ( BEI JING ) MAO YI YOU XIAN GONG SI,scoreD,Mingtang,SHI MING TANG ( BEI JING ) MAO YI YOU XIAN GONG SI,CN9370733437,CN, , , , , ,Active, ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
RU,,,,Mira-Ceti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,,,,Mirkala Solar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WLD,US952148515,MISSION FEDERAL CREDIT UNION (Alias: MISSION),scoreB,MissionU,MISSION FEDERAL CREDIT UNION,US952148515,US,6419,5221,Banks, , ,Active,01/01/1961,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"3,198,014","381,730",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,603,"128,401",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"33,773",n.a.,n.a.,n.a.,n.a.,n.a.,"33,773",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.s.,n.a.,n.a.
KE,,,,MKL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG,,,,MLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,,,,Mobalytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,MA93315-81,MOBILIA (STE),scoreB,Mobilio,MOBILIA (STE),MA93315-81,MA,3109,3371,"Machinery, equipment, furniture, recycling",MA*957023182,MA,Active,29/07/1998,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
TZ,TZ0000767313,MOBISOL UK LIMITED,scoreD,MOBISOL TAN,MOBISOL UK LIMITED,TZ0000767313,TZ, , , , , ,Active,03/08/2012,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
IN,IN0014812962,MOGLI LABS (INDIA) PRIVATE LIMITED,scoreE,Moglix,MOGLI LABS (INDIA) PRIVATE LIMITED,IN0014812962,IN,6311,5182,Other services, , ,Active,08/05/2015,341,205,124,13,"1,566",15,962,589,410,"1,907","1,275","3,900","-2,625",30,0,30,30,602,0,0,602,"1,907",977,n.a.,n.a.,n.a.,"2,781","2,773","2,569",212,"2,418","-2,205",0,0,0,"-2,205",0,"-2,205",0,0,0,"-2,205",n.a.,n.a.,"1,075",41,n.a.,n.a.,n.a.,"-2,164",n.a.,"-2,164"
CN,CN9389459978,MO JING ( XIA MEN ) GUANG XUE YOU XIAN GONG SI,scoreD,Mojing,MO JING ( XIA MEN ) GUANG XUE YOU XIAN GONG SI,CN9389459978,CN,4690,4249,Wholesale & retail trade, , ,Active, ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
CN,CN9386169034,SHI SHI SHI MO SHI MAO YI YOU XIAN GONG SI,scoreD,Momao,SHI SHI SHI MO SHI MAO YI YOU XIAN GONG SI,CN9386169034,CN,4730,4471,Wholesale & retail trade, , ,Active,03/08/2007,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
CN,HK0006384021,MOMENTA LIMITED,scoreA,Momenta,MOMENTA LIMITED,HK0006384021,HK, , , , , ,Active,24/05/2010,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
RU,RU65930922,LIMITED LIABILITY COMPANY MONTE CARLO,scoreB,monte carlo fash,LIMITED LIABILITY COMPANY MONTE CARLO,RU65930922,RU,4777,4483,Wholesale & retail trade,RU*F00440117832046,RU,Active,13/04/2010,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
SL,,,,Morvigor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BD,,,,Mowdok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,,,,Mpower Financing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NG,,,,MTNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MU,MU*916203404,MUA COMMERCIABLE VEHICLES AGENCY LIMITED,scoreD,MUA,MUA COMMERCIABLE VEHICLES AGENCY LIMITED,MU*916203404,MU, , , , , ,Active, ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
CN,,,,Muller Tech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,,,,Mutandis Morocco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,US287333339L,MYNFO LLC,scoreA,MyNFO,MYNFO LLC,US287333339L,US, , , , , ,Active, ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
CN,,,,MyTherapist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WLD,GB06848846,N-50 LIMITED,scoreB,N-50 Underlying,N-50 LIMITED,GB06848846,GB, , , , , ,Dissolved,17/03/2009,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
IQ,,,,Nafith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EG,,,,NAHHG - Egypt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,TNB012682004,STE TUNISIA SHOPPING NETWORK,scoreD,NAHHG - Tunisia,STE TUNISIA SHOPPING NETWORK,TNB012682004,TN, , , , , ,Active,2004,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
CN,,,,Naochuanyue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN,,,,Napo Pharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NG,,,,NDEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EAP,BR26629575000161,DAIANE BEATRIZ QUEIROZ EVANGELISTA ELOY (Alias: NEGRO'S BAR),scoreB,Negros Nav,DAIANE BEATRIZ QUEIROZ EVANGELISTA ELOY,BR26629575000161,BR,4725,4453,Wholesale & retail trade, , ,Active,29/11/2016,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3,6,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
IN,IN0009047971,NEOGROWTH VYAPAAR PRIVATE LIMITED,scoreB,NeoGrowth,NEOGROWTH VYAPAAR PRIVATE LIMITED,IN0009047971,IN,4690,4239,Wholesale & retail trade, , ,Active,25/04/2007,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,199,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
TR,,,,Neozeka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,IN0008887569,NEPRA TRADELINK PRIVATE LIMITED,scoreB,Nepra,NEPRA TRADELINK PRIVATE LIMITED,IN0008887569,IN,4778,4539,Wholesale & retail trade, , ,Dissolved,28/06/2002,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
TR,,,,Netcad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM,,,,New Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN,,,,New Horizon Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KE,,,,NewGlobe Schools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG,,,,Newspeed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,,,,Newswire 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN,CN*908233806,"NEXCHEM PHARMACEUTICAL CO., LTD",scoreB,Nexchem,"NEXCHEM PHARMACEUTICAL CO., LTD",CN*908233806,CN, , , , , ,Active, ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
SSA,JP3290001079028,K.K. N F C H,scoreA,NFCH,K.K. N F C H,JP3290001079028,JP, , , , , ,Status unknown, ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
RU,,,,NFWare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NG,NG457083R,IMC CHEMICALS LIMITED,scoreC,N-G Chemicals,IMC CHEMICALS LIMITED,NG457083R,NG, , , , , ,Active,11/07/2002,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,328,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
TR,TR*110007215565,NGM ULUSLARARASI VE DAHILI TASIMACILIK KURYECILIK GUMRUKLEME DEPOLAMA IC VE DIS TICARET LTD STI,scoreE,NGM,NGM ULUSLARARASI VE DAHILI TASIMACILIK KURYECILIK GUMRUKLEME DEPOLAMA IC VE DIS TICARET LTD STI,TR*110007215565,TR, , , , , ,Active, ,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
KE,KEC19877,KAN INVESTMENTS LIMITED,scoreC,NGN Investment,KAN INVESTMENTS LIMITED,KEC19877,KE, , , ,WW*110179152481,n.a.,Active,03/11/1979,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,20,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
CD,,,,NGO Aurora ABSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD,,,,NGO Aurora ABSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA,,,,Northern Lights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NG,NG377893R,PRIMESTAR FINANCIAL SERVICES LIMITED,scoreB,Northstar Financial Service,PRIMESTAR FINANCIAL SERVICES LIMITED,NG377893R,NG, , , , , ,Active,03/04/2000,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
PL,,,,Nova (Farutex),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN,CN9367136777,"HP HOLDINGS CO., LTD.",scoreB,NP Holdings,"HP HOLDINGS CO., LTD.",CN9367136777,CN,6619,5239,Other services,CN9367136777,CN,Active,27/10/2011,"138,292",0,202,"138,090","112,881",0,324,"112,557","41,204","251,173","97,530","44,606","52,924","72,645","72,590",55,n.a.,"80,999","33,871",0,"47,127","251,173",324,"31,882",n.a.,n.a.,"12,320","12,320",0,"12,320","2,251","10,070","1,256","1,256",0,"11,326","2,469","8,856","-1,578",n.a.,0,"7,278",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
UA,,,,NQ (Vinasun),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
